EmployeeID,Age,Gender,Department,Tenure,Salary,Satisfaction,WorkLifeBalance,Overtime,Performance,ManagerRating,LastHikePct,PromotionGap,Distance,Education,HireSource,EmploymentType,Sentiment,Attrition
1181,48,Female,Marketing,85,23.4,3.4,2,0,2,2.4,7.5,7,8,2,Job Board,Full-Time,Negative,0
1182,56,Male,Engineering,61,26.8,1.6,2,0,3,4.3,16.0,6,18,2,Direct,Full-Time,Negative,0
1183,57,Female,Engineering,39,21.9,6.4,4,1,3,2.1,17.2,2,17,3,Referral,Full-Time,Neutral,0
1184,31,Male,Engineering,51,28.9,2.0,3,0,4,2.2,19.1,4,6,4,LinkedIn,Full-Time,Negative,0
1185,50,Male,Engineering,60,25.3,3.5,2,0,2,4.7,21.9,1,2,2,Job Board,Full-Time,Negative,0
1186,40,Male,Operations,98,24.9,5.6,4,0,4,4.1,11.7,7,27,4,Campus,Full-Time,Neutral,1
1187,23,Female,Sales,67,20.1,3.6,3,0,4,2.0,15.7,7,16,4,Job Board,Intern,Negative,0
1188,25,Female,Operations,95,21.3,2.9,3,0,2,2.9,3.4,7,17,1,Campus,Full-Time,Negative,0
1189,41,Male,Engineering,4,24.7,7.3,2,1,1,4.3,20.2,5,2,5,Referral,Full-Time,Positive,0
1190,37,Female,Finance,91,29.3,5.9,4,0,2,3.3,14.7,6,7,1,Job Board,Full-Time,Neutral,0
1191,22,Female,Sales,61,21.3,8.6,4,0,3,3.4,11.0,6,3,4,LinkedIn,Full-Time,Positive,0
1192,55,Male,Sales,119,27.0,6.2,4,0,4,3.4,11.3,1,29,3,Referral,Full-Time,Neutral,0
1193,48,Male,Operations,57,19.0,5.4,3,1,3,2.6,17.4,2,23,4,LinkedIn,Full-Time,Neutral,0
1194,40,Female,Operations,57,19.5,3.4,2,1,3,4.2,18.8,4,16,4,LinkedIn,Full-Time,Negative,0
1195,57,Female,Operations,16,15.0,8.1,1,1,1,2.3,18.4,3,20,4,LinkedIn,Full-Time,Positive,1
1196,56,Male,Engineering,97,31.6,2.8,1,0,3,3.5,12.7,5,5,4,Job Board,Full-Time,Negative,1
1197,57,Female,Engineering,84,27.3,3.2,4,1,4,2.5,10.1,5,29,5,Campus,Full-Time,Negative,1
1198,31,Male,Finance,103,31.2,8.6,2,0,2,2.1,21.0,7,16,4,LinkedIn,Full-Time,Positive,0
1199,53,Female,Engineering,12,22.3,7.7,1,0,4,2.4,15.0,6,15,5,Referral,Full-Time,Neutral,0
1200,40,Female,Marketing,26,19.1,6.5,1,1,1,4.6,13.3,0,28,3,LinkedIn,Full-Time,Neutral,0
1201,48,Female,HR,105,23.9,1.4,1,0,4,2.5,14.4,2,3,2,Referral,Full-Time,Negative,0
1202,52,Male,HR,6,14.5,2.1,3,1,4,2.8,15.0,2,13,2,LinkedIn,Full-Time,Negative,1
1203,27,Male,Operations,61,19.3,5.5,3,0,3,2.4,16.5,5,3,4,Referral,Full-Time,Positive,0
1204,38,Male,Marketing,49,20.9,7.7,2,0,3,4.2,13.5,2,13,3,Campus,Full-Time,Positive,0
1205,26,Male,Engineering,112,32.7,5.2,3,0,4,3.3,19.6,7,8,1,Referral,Contract,Neutral,0
1206,32,Female,Engineering,102,28.8,1.2,2,1,2,4.8,19.3,2,14,2,Job Board,Part-Time,Negative,1
1207,36,Male,Finance,107,28.3,2.7,4,0,1,4.0,11.4,3,21,5,Job Board,Full-Time,Negative,0
1208,52,Male,Sales,35,18.8,6.3,4,1,4,3.6,6.2,6,9,4,LinkedIn,Full-Time,Neutral,0
1209,53,Male,Engineering,70,29.3,7.2,1,0,1,4.0,14.0,2,2,4,LinkedIn,Full-Time,Positive,0
1210,36,Male,Sales,84,22.5,1.3,2,1,3,2.1,14.8,0,5,1,LinkedIn,Full-Time,Negative,0
1211,33,Male,Marketing,116,29.9,1.4,4,0,2,4.9,12.9,2,21,1,Referral,Part-Time,Negative,0
1212,41,Female,Operations,1,14.8,3.4,3,0,4,4.9,19.9,2,17,2,Campus,Full-Time,Negative,1
1213,54,Female,HR,117,22.9,1.8,4,0,4,2.8,4.8,4,29,5,Referral,Full-Time,Negative,1
1214,57,Male,Sales,43,19.1,5.9,2,0,2,3.9,8.5,5,26,3,Referral,Full-Time,Neutral,0
1215,30,Female,Engineering,16,20.6,2.1,1,0,3,2.6,19.5,4,5,4,LinkedIn,Full-Time,Negative,1
1216,28,Female,HR,74,17.8,6.8,4,0,2,3.6,20.8,3,22,3,LinkedIn,Full-Time,Positive,0
1217,47,Male,Sales,94,22.5,8.0,4,0,2,4.3,11.1,4,3,3,Agency,Full-Time,Positive,1
1218,32,Female,HR,16,17.6,9.7,3,1,4,4.8,6.7,1,3,4,LinkedIn,Contract,Positive,1
1219,29,Male,Marketing,5,17.3,9.5,2,0,2,3.0,11.0,1,24,5,Job Board,Full-Time,Positive,0
1220,23,Male,Engineering,107,29.6,3.5,1,1,4,4.1,11.7,4,12,3,LinkedIn,Intern,Negative,1
1221,36,Male,Engineering,112,33.4,1.3,3,0,3,4.1,12.9,6,29,3,LinkedIn,Full-Time,Negative,0
1222,36,Male,Engineering,19,26.6,4.0,3,1,4,2.7,8.2,4,1,5,LinkedIn,Contract,Negative,1
1223,42,Female,Operations,108,26.2,7.4,3,0,3,3.9,8.9,0,15,2,Campus,Contract,Positive,0
1224,29,Female,Finance,109,27.0,1.5,1,0,4,4.0,15.5,7,9,5,LinkedIn,Full-Time,Negative,1
1225,47,Female,Engineering,119,30.5,4.2,3,0,2,4.3,14.8,2,29,3,Job Board,Part-Time,Negative,1
1226,46,Male,Operations,26,20.7,3.7,3,0,2,5.0,15.6,5,20,5,LinkedIn,Full-Time,Neutral,1
1227,38,Male,Sales,69,22.0,3.0,4,0,2,2.1,10.2,7,23,3,Referral,Full-Time,Negative,0
1228,28,Female,Sales,119,25.0,7.4,3,0,1,2.6,9.4,7,9,4,Referral,Full-Time,Positive,0
1229,40,Male,Operations,108,25.1,6.9,3,1,1,2.4,9.7,0,26,2,Referral,Full-Time,Neutral,1
1230,46,Male,Engineering,72,29.8,5.8,2,0,2,2.5,21.1,1,25,4,LinkedIn,Full-Time,Negative,1
1231,35,Male,Engineering,24,22.8,9.2,3,0,4,3.4,10.5,5,23,2,LinkedIn,Full-Time,Positive,1
1232,31,Male,Finance,11,21.3,1.9,3,1,4,4.6,14.5,6,14,4,Campus,Intern,Negative,1
1233,40,Male,Engineering,31,26.3,2.3,4,0,3,3.3,12.9,6,27,4,Referral,Part-Time,Negative,1
1234,34,Male,Marketing,8,15.3,4.5,4,0,2,4.0,19.6,4,20,3,LinkedIn,Full-Time,Negative,1
1235,36,Male,Engineering,24,23.9,6.9,1,1,3,3.1,10.0,1,2,3,Referral,Full-Time,Neutral,0
1236,34,Male,Engineering,9,20.5,6.3,4,1,4,3.0,11.2,5,26,2,LinkedIn,Full-Time,Neutral,0
1237,32,Male,Engineering,91,27.3,1.7,4,1,1,4.5,19.0,5,1,4,Referral,Full-Time,Negative,1
1238,47,Male,Sales,71,20.6,9.6,3,1,4,4.0,6.1,3,20,3,Referral,Contract,Positive,1
1239,38,Male,Engineering,62,27.9,3.7,3,0,4,3.1,14.3,5,8,3,LinkedIn,Intern,Negative,0
1240,38,Female,Engineering,97,29.1,4.2,3,0,4,4.7,10.6,1,27,1,Referral,Full-Time,Neutral,1
1241,45,Male,Operations,49,17.6,6.6,2,0,1,3.5,21.7,6,22,1,Job Board,Full-Time,Neutral,0
1242,35,Female,Sales,48,19.9,9.5,2,1,4,2.6,16.7,0,24,1,Agency,Full-Time,Positive,0
1243,25,Female,Sales,25,15.7,7.0,4,1,3,3.4,3.2,6,21,5,Job Board,Full-Time,Positive,1
1244,52,Male,Engineering,53,27.1,9.6,4,0,3,4.0,19.0,6,17,5,Referral,Full-Time,Positive,0
1245,24,Female,Sales,21,19.9,2.7,1,0,1,3.1,16.4,5,26,1,Job Board,Full-Time,Negative,1
1246,42,Female,Engineering,71,27.5,6.6,4,0,2,4.5,13.7,6,9,1,LinkedIn,Full-Time,Positive,0
1247,31,Male,Finance,119,29.1,8.5,2,0,2,3.6,7.5,7,16,4,Job Board,Full-Time,Positive,1
1248,29,Male,Engineering,64,27.9,5.6,1,1,4,3.4,5.8,1,9,3,LinkedIn,Part-Time,Neutral,1
1249,23,Male,Operations,36,13.8,4.3,4,0,2,4.6,14.9,4,4,2,LinkedIn,Full-Time,Neutral,1
1250,54,Female,Operations,82,22.6,9.9,1,0,1,3.4,11.4,5,26,4,Referral,Full-Time,Positive,0
1251,37,Female,Engineering,98,36.0,2.3,1,1,4,3.2,19.4,7,15,2,LinkedIn,Full-Time,Negative,1
1252,34,Female,Engineering,57,26.3,4.7,2,0,1,2.3,8.0,5,2,1,Job Board,Part-Time,Negative,0
1253,48,Female,Engineering,30,24.2,8.9,2,0,4,3.1,15.1,4,24,2,Job Board,Full-Time,Positive,0
1254,23,Male,Finance,85,28.3,9.1,1,0,4,3.2,7.7,4,28,5,LinkedIn,Contract,Positive,0
1255,42,Female,Engineering,23,27.1,9.8,1,0,2,2.5,15.1,1,20,4,Referral,Full-Time,Positive,0
1256,39,Male,Operations,119,26.5,9.0,2,0,3,3.8,3.9,2,10,1,Referral,Contract,Positive,0
1257,41,Female,Marketing,38,15.7,1.5,1,0,4,2.4,10.4,3,25,3,Job Board,Full-Time,Negative,0
1258,26,Male,Operations,42,19.5,9.4,1,0,3,2.7,6.3,7,22,5,Campus,Part-Time,Positive,0
1259,56,Male,HR,87,26.1,4.9,4,0,3,3.7,14.5,6,9,5,LinkedIn,Full-Time,Negative,1
1260,30,Female,Operations,2,16.4,6.9,3,0,1,2.8,9.0,5,10,4,Campus,Part-Time,Neutral,1
1261,46,Female,Engineering,25,21.7,4.5,1,0,3,3.9,17.7,0,29,1,Referral,Full-Time,Neutral,1
1262,48,Male,Sales,15,17.8,8.3,1,1,3,4.1,5.2,5,28,2,LinkedIn,Full-Time,Positive,1
1263,34,Male,Sales,47,17.2,6.2,4,0,3,2.9,13.6,3,20,2,Referral,Full-Time,Positive,0
1264,26,Male,Operations,66,22.7,8.6,2,0,4,2.3,14.3,5,2,1,LinkedIn,Full-Time,Positive,0
1265,32,Female,Finance,22,19.8,2.7,1,1,4,3.5,3.4,3,7,1,LinkedIn,Full-Time,Negative,1
1266,51,Male,Operations,41,18.4,2.7,3,0,3,2.3,3.7,5,11,2,LinkedIn,Full-Time,Negative,0
1267,54,Male,Engineering,92,27.6,5.0,4,0,2,3.5,8.9,1,16,3,Campus,Full-Time,Negative,0
1268,55,Male,Operations,112,22.9,1.0,2,1,2,4.2,14.6,1,26,2,Agency,Part-Time,Negative,1
1269,30,Male,Sales,2,19.1,7.2,3,0,1,3.9,21.3,1,25,3,Agency,Full-Time,Positive,0
1270,43,Male,Sales,75,22.2,3.7,2,0,3,3.3,4.7,7,8,2,LinkedIn,Full-Time,Neutral,1
1271,27,Male,Operations,4,14.2,6.0,1,1,2,4.8,16.4,0,4,1,Referral,Contract,Neutral,1
1272,47,Female,Sales,62,18.7,1.6,4,0,4,2.3,16.2,2,8,5,Job Board,Full-Time,Negative,1
1273,36,Female,Sales,105,20.7,2.5,4,0,4,4.6,15.7,2,7,3,LinkedIn,Full-Time,Negative,0
1274,47,Female,Finance,95,25.1,6.6,4,0,4,4.4,12.8,6,27,2,Referral,Full-Time,Positive,1
1275,46,Male,Engineering,28,24.5,3.8,1,0,4,3.3,21.4,2,1,5,LinkedIn,Full-Time,Negative,0
1276,57,Male,Sales,31,20.4,2.9,3,1,2,2.5,12.5,7,25,5,Referral,Full-Time,Negative,1
1277,39,Female,Engineering,94,28.4,3.1,3,0,2,2.5,18.9,7,20,5,Job Board,Full-Time,Negative,0
1278,34,Female,Engineering,98,33.0,2.9,1,0,3,4.8,8.0,5,4,1,LinkedIn,Part-Time,Negative,1
1279,40,Male,Operations,34,16.3,6.6,4,0,2,2.7,18.3,2,20,4,LinkedIn,Full-Time,Positive,0
1280,27,Female,Finance,1,19.6,2.5,1,1,2,4.6,21.9,4,17,5,Job Board,Full-Time,Negative,1
1281,26,Female,Sales,53,18.1,4.3,2,0,3,3.5,20.3,5,1,5,Referral,Full-Time,Neutral,0
1282,40,Female,Sales,74,23.9,7.2,4,0,2,3.4,8.8,0,7,2,LinkedIn,Full-Time,Positive,0
1283,51,Female,Sales,53,24.4,5.6,3,0,4,3.9,19.1,6,11,5,LinkedIn,Part-Time,Neutral,0
1284,41,Male,Finance,112,25.4,6.4,3,0,1,2.6,4.8,3,7,3,Agency,Full-Time,Negative,0
1285,50,Male,Operations,97,22.1,3.3,2,0,2,3.3,15.9,6,17,3,Job Board,Contract,Negative,0
1286,28,Male,Operations,94,25.0,9.4,4,1,3,4.8,9.5,4,18,3,Referral,Full-Time,Positive,0
1287,38,Male,Sales,3,13.3,4.7,1,0,4,2.7,15.5,6,5,4,Job Board,Full-Time,Negative,1
1288,44,Female,Sales,102,25.3,3.6,3,0,3,4.8,10.8,0,4,1,Agency,Full-Time,Negative,0
1289,34,Male,Sales,90,25.6,9.1,1,0,1,5.0,3.2,0,20,3,LinkedIn,Full-Time,Positive,1
1290,22,Male,HR,48,18.0,6.9,1,0,2,2.2,7.4,0,14,5,LinkedIn,Full-Time,Positive,0
1291,24,Female,Sales,71,22.8,6.5,3,0,4,3.6,3.8,6,8,3,Referral,Full-Time,Neutral,1
1292,55,Female,Finance,99,31.4,9.0,2,1,2,2.5,11.1,7,8,2,Job Board,Full-Time,Positive,0
1293,43,Female,HR,108,26.5,1.5,1,0,2,3.9,19.0,7,2,1,LinkedIn,Full-Time,Negative,1
1294,31,Male,Sales,66,21.2,8.5,4,1,1,5.0,17.0,2,25,3,LinkedIn,Full-Time,Positive,1
1295,31,Female,Sales,5,15.3,7.1,2,0,3,4.7,18.0,2,25,4,LinkedIn,Full-Time,Positive,1
1296,23,Male,Sales,74,20.1,4.2,4,0,1,4.8,18.3,2,17,3,Job Board,Full-Time,Neutral,0
1297,56,Male,Engineering,81,30.4,3.3,1,0,2,2.6,10.1,6,11,5,Job Board,Full-Time,Negative,1
1298,25,Male,Engineering,8,19.9,1.9,1,0,3,3.6,12.6,2,7,4,Referral,Part-Time,Negative,0
1299,49,Female,Marketing,98,24.3,9.5,2,0,4,2.7,12.7,4,9,3,LinkedIn,Full-Time,Positive,0
1300,30,Female,Sales,24,18.1,2.3,3,1,1,4.7,5.2,5,27,1,Job Board,Full-Time,Negative,1
1301,34,Male,Engineering,106,29.5,3.3,2,1,2,2.6,14.4,2,3,3,LinkedIn,Full-Time,Negative,1
1302,31,Male,HR,66,19.8,7.2,1,1,1,2.5,16.7,3,24,1,Job Board,Full-Time,Positive,1
1303,51,Female,Marketing,39,25.2,7.4,3,1,2,2.0,14.6,5,9,4,LinkedIn,Full-Time,Neutral,0
1304,23,Female,Engineering,7,22.3,2.4,4,0,4,2.5,17.2,6,8,1,Campus,Contract,Negative,1
1305,34,Male,Operations,3,14.4,8.3,1,0,2,2.6,5.3,1,24,5,Referral,Part-Time,Positive,0
1306,32,Female,Operations,89,24.2,5.6,2,0,2,2.2,17.5,4,28,2,Job Board,Full-Time,Neutral,0
1307,31,Female,Finance,45,24.1,8.6,2,1,2,4.6,7.0,1,29,3,LinkedIn,Full-Time,Positive,1
1308,28,Female,Finance,100,30.9,1.8,3,0,4,4.3,19.7,0,8,1,LinkedIn,Full-Time,Negative,0
1309,54,Female,Engineering,28,24.6,1.4,1,0,3,2.8,7.7,5,18,2,Job Board,Full-Time,Negative,1
1310,35,Female,Operations,110,23.3,6.7,1,0,3,4.3,12.3,3,9,5,Referral,Full-Time,Positive,0
1311,37,Female,Sales,113,21.5,2.4,1,0,4,3.3,12.3,2,6,2,Job Board,Full-Time,Negative,0
1312,35,Male,Operations,13,12.8,5.7,3,1,3,4.3,8.1,0,12,3,Referral,Full-Time,Negative,1
1313,57,Male,Finance,77,22.5,1.1,1,0,3,3.0,9.9,7,2,5,Referral,Full-Time,Negative,0
1314,34,Male,Engineering,112,31.7,8.0,3,0,3,3.7,6.5,6,5,4,Campus,Full-Time,Positive,0
1315,34,Female,Engineering,39,22.4,9.1,2,1,3,3.1,13.8,7,18,1,Referral,Full-Time,Positive,0
1316,33,Male,Marketing,9,20.2,8.5,2,0,1,2.6,20.3,0,20,2,Campus,Full-Time,Positive,0
1317,33,Female,HR,105,22.5,9.6,4,0,2,3.8,9.0,0,8,2,Referral,Full-Time,Positive,0
1318,25,Male,Engineering,57,26.1,9.1,4,0,4,4.3,12.7,1,17,2,LinkedIn,Full-Time,Positive,0
1319,43,Male,Marketing,4,15.6,5.0,4,0,1,4.3,19.4,0,23,2,Job Board,Full-Time,Negative,0
1320,22,Male,Operations,100,24.2,4.6,4,0,4,3.1,11.6,3,26,3,LinkedIn,Intern,Neutral,1
1321,30,Male,Sales,81,20.9,9.1,1,0,3,3.6,18.8,5,17,2,LinkedIn,Full-Time,Positive,0
1322,29,Male,Sales,9,14.7,9.3,4,0,2,4.3,11.5,1,7,2,LinkedIn,Full-Time,Positive,1
1323,32,Male,Engineering,31,26.9,9.8,1,0,1,2.2,11.4,3,21,3,Referral,Full-Time,Positive,1
1324,49,Female,Marketing,3,17.9,7.9,2,0,4,2.2,6.0,4,5,2,Referral,Full-Time,Positive,0
1325,43,Male,Sales,114,24.7,2.8,3,1,1,3.1,5.4,2,5,2,LinkedIn,Full-Time,Negative,0
1326,57,Male,Operations,3,16.5,9.5,3,0,3,2.7,14.6,3,11,3,LinkedIn,Full-Time,Positive,0
1327,34,Male,Sales,95,23.6,9.5,3,0,1,3.1,18.7,4,10,5,LinkedIn,Intern,Positive,0
1328,55,Male,HR,61,19.6,7.0,3,0,4,2.3,5.6,7,5,3,LinkedIn,Full-Time,Positive,1
1329,23,Male,Engineering,70,26.0,8.7,2,0,1,3.8,20.3,2,2,3,LinkedIn,Full-Time,Positive,0
1330,40,Female,Engineering,97,33.9,6.1,3,1,4,4.0,9.8,0,28,5,LinkedIn,Part-Time,Neutral,1
1331,50,Female,Marketing,107,24.4,9.5,2,0,3,4.4,11.1,6,20,4,Campus,Full-Time,Positive,0
1332,41,Male,Sales,16,20.4,1.8,2,0,1,4.0,20.0,4,21,2,Job Board,Full-Time,Negative,1
1333,55,Male,HR,3,13.9,8.8,3,0,3,3.2,20.0,3,2,2,LinkedIn,Part-Time,Positive,0
1334,33,Male,Operations,15,17.8,1.5,3,1,4,4.8,13.0,5,24,3,LinkedIn,Full-Time,Negative,1
1335,23,Male,Operations,82,23.0,4.1,2,0,1,4.2,8.3,7,11,3,LinkedIn,Full-Time,Neutral,1
1336,49,Female,Operations,68,22.7,2.2,1,1,4,3.6,6.3,1,22,1,LinkedIn,Full-Time,Negative,1
1337,24,Male,Engineering,10,21.1,5.3,2,0,4,2.6,8.2,6,15,1,Referral,Full-Time,Neutral,1
1338,49,Female,Finance,28,24.4,3.1,2,0,3,3.9,17.8,5,8,2,Campus,Intern,Negative,0
1339,48,Male,Operations,64,23.8,9.6,1,0,2,3.8,9.2,4,8,5,Job Board,Full-Time,Positive,0
1340,52,Male,Sales,87,22.4,6.0,1,0,1,4.0,16.2,6,5,4,Referral,Full-Time,Neutral,1
1341,39,Male,Engineering,41,25.3,9.1,4,0,2,4.3,6.7,2,25,5,LinkedIn,Full-Time,Positive,0
1342,54,Male,Operations,114,23.1,3.5,2,0,4,4.7,12.1,6,13,1,Job Board,Full-Time,Negative,0
1343,28,Female,Sales,119,24.8,1.2,3,0,3,4.8,9.7,4,23,3,Agency,Full-Time,Negative,0
1344,37,Male,HR,92,24.8,8.0,1,0,3,3.9,12.6,7,25,3,LinkedIn,Full-Time,Positive,0
1345,26,Female,Operations,55,17.4,7.3,4,0,4,4.9,13.8,3,5,3,Campus,Full-Time,Positive,0
1346,49,Female,Finance,105,26.5,5.9,1,0,2,4.7,21.8,5,10,3,LinkedIn,Full-Time,Positive,0
1347,47,Male,Sales,87,26.2,8.3,2,0,1,2.0,20.1,3,4,2,Job Board,Part-Time,Positive,0
1348,51,Male,Sales,62,22.2,8.6,4,0,4,3.9,16.2,3,1,1,LinkedIn,Full-Time,Neutral,0
1349,49,Male,Sales,53,24.5,6.3,1,0,3,2.5,5.9,3,29,5,Referral,Contract,Positive,0
1350,33,Male,Engineering,100,29.1,9.7,3,0,3,2.9,20.5,7,20,5,LinkedIn,Full-Time,Positive,0
1351,24,Female,Marketing,67,22.6,7.5,4,0,3,2.9,20.0,6,14,1,Referral,Full-Time,Positive,1
1352,55,Male,Operations,22,15.4,7.1,1,0,4,3.4,19.8,1,6,3,Referral,Contract,Positive,0
1353,39,Female,Engineering,119,31.8,4.3,1,0,4,2.0,12.1,6,18,3,Referral,Part-Time,Negative,1
1354,25,Female,Sales,9,13.2,1.0,4,0,3,2.7,6.2,4,16,4,Job Board,Full-Time,Negative,0
1355,55,Male,Operations,83,23.0,3.2,2,1,4,2.1,17.3,0,7,5,LinkedIn,Full-Time,Neutral,1
1356,57,Female,Engineering,79,29.0,7.9,4,0,2,4.0,10.4,6,1,3,Job Board,Part-Time,Positive,0
1357,38,Male,HR,70,19.5,7.4,4,0,3,4.7,9.5,1,14,4,LinkedIn,Full-Time,Positive,0
1358,49,Female,Sales,7,15.8,4.0,4,0,4,5.0,10.4,6,15,5,Job Board,Full-Time,Negative,0
1359,23,Male,Marketing,59,19.9,6.6,4,1,1,3.3,13.6,3,24,5,LinkedIn,Full-Time,Positive,0
1360,25,Female,Engineering,107,32.0,2.8,4,1,3,2.8,9.3,7,12,2,Referral,Part-Time,Negative,1
1361,31,Female,Finance,29,20.0,3.4,2,1,3,4.6,16.1,3,3,5,Referral,Full-Time,Neutral,1
1362,45,Female,Sales,83,23.7,9.5,4,0,3,2.3,15.3,0,26,3,Agency,Full-Time,Positive,0
1363,26,Male,Finance,103,32.4,4.7,2,0,4,4.9,12.7,6,12,1,Job Board,Intern,Negative,1
1364,23,Female,Engineering,114,34.1,3.2,3,0,2,4.1,4.0,5,21,4,LinkedIn,Full-Time,Negative,0
1365,46,Male,Sales,62,17.9,5.4,1,0,1,3.5,20.8,2,2,5,Job Board,Part-Time,Neutral,0
1366,49,Female,HR,38,16.0,4.5,4,1,1,2.3,10.8,1,2,2,LinkedIn,Full-Time,Negative,1
1367,48,Male,Engineering,84,29.6,7.6,3,0,4,2.1,11.5,6,1,3,LinkedIn,Full-Time,Positive,0
1368,50,Male,Engineering,58,26.5,9.7,4,0,3,3.6,11.7,6,23,2,Referral,Full-Time,Positive,0
1369,50,Male,Engineering,75,25.2,6.3,2,1,3,3.2,9.9,2,7,1,Job Board,Full-Time,Positive,1
1370,43,Male,Sales,89,23.9,6.3,2,0,2,4.5,15.8,5,23,5,Agency,Full-Time,Positive,0
1371,40,Male,Engineering,85,28.8,4.3,3,1,2,3.9,3.3,1,28,1,Agency,Contract,Negative,1
1372,52,Female,Operations,29,21.1,6.1,4,0,4,3.3,19.6,1,20,3,LinkedIn,Full-Time,Negative,0
1373,34,Male,Sales,90,22.7,3.9,3,0,3,2.7,4.9,5,29,1,LinkedIn,Full-Time,Negative,0
1374,25,Female,Operations,65,22.5,1.0,4,0,4,3.4,22.0,6,27,4,Campus,Full-Time,Negative,1
1375,49,Male,Operations,111,21.3,8.8,1,0,4,2.5,14.9,7,21,5,LinkedIn,Full-Time,Positive,1
1376,31,Female,Engineering,79,26.3,4.9,4,0,4,4.0,4.3,3,24,4,Referral,Full-Time,Positive,1
1377,57,Female,Finance,107,30.0,5.4,3,0,3,3.8,13.7,1,18,4,Direct,Full-Time,Neutral,1
1378,36,Male,Operations,117,26.5,1.8,4,0,1,4.4,9.3,4,7,5,LinkedIn,Full-Time,Negative,1
1379,52,Female,Finance,119,27.6,8.5,1,0,3,3.3,21.1,5,3,5,Referral,Full-Time,Positive,1
1380,23,Female,Sales,89,23.2,2.5,2,1,3,2.8,17.4,7,12,5,Campus,Full-Time,Negative,1
1381,45,Female,Sales,72,19.0,4.7,1,0,3,4.5,12.6,0,14,2,Job Board,Full-Time,Negative,0
1382,38,Male,Engineering,15,22.8,8.6,2,0,1,4.1,11.2,5,11,3,Agency,Full-Time,Positive,0
1383,38,Male,HR,46,19.4,5.1,4,0,4,4.1,21.9,4,3,5,Job Board,Full-Time,Neutral,1
1384,31,Female,Operations,57,18.7,9.4,3,1,4,3.6,15.7,4,15,2,LinkedIn,Intern,Positive,0
1385,56,Male,Operations,93,21.9,2.9,4,1,2,4.6,12.8,0,15,4,Job Board,Full-Time,Negative,1
1386,36,Female,Engineering,71,25.4,7.4,3,1,2,2.7,10.6,0,28,1,Job Board,Full-Time,Positive,0
1387,52,Male,Marketing,53,19.9,9.8,4,1,1,3.2,9.2,4,28,5,Agency,Part-Time,Positive,0
1388,37,Female,Sales,18,21.0,5.9,4,0,4,4.4,16.4,1,18,4,Referral,Full-Time,Positive,0
1389,23,Male,Operations,86,22.0,7.2,3,0,1,2.4,14.2,4,25,4,Referral,Contract,Neutral,1
1390,53,Male,Engineering,52,24.2,4.5,4,0,2,4.4,19.1,0,10,5,LinkedIn,Full-Time,Negative,0
1391,28,Female,Operations,5,14.8,7.8,1,1,2,3.1,13.5,6,29,2,LinkedIn,Contract,Positive,1
1392,31,Female,Operations,34,14.5,9.2,3,0,2,2.4,14.1,2,28,3,Direct,Contract,Positive,0
1393,52,Female,Engineering,105,28.4,7.3,3,0,3,2.2,12.1,3,4,5,Direct,Contract,Positive,0
1394,54,Female,Engineering,15,25.9,9.4,4,1,4,4.5,17.5,2,21,1,Referral,Full-Time,Positive,1
1395,55,Male,Operations,49,18.6,6.3,3,1,4,4.3,10.9,3,14,5,Agency,Part-Time,Neutral,1
1396,37,Male,Engineering,61,30.7,6.2,1,1,3,2.9,19.2,4,8,2,Referral,Full-Time,Neutral,0
1397,49,Male,HR,10,14.6,3.7,3,0,1,2.3,9.2,5,12,3,Campus,Full-Time,Negative,0
1398,33,Male,Operations,20,16.5,7.4,4,0,4,2.7,16.2,5,27,3,Job Board,Full-Time,Positive,1
1399,48,Male,HR,112,24.2,8.9,1,0,2,2.6,20.0,7,27,4,Job Board,Full-Time,Positive,0
1400,40,Female,Sales,71,16.3,6.8,1,0,4,4.2,17.6,1,10,5,Job Board,Contract,Neutral,0
1401,23,Male,Sales,26,18.5,3.1,3,0,2,2.6,9.5,6,14,2,Job Board,Part-Time,Negative,1
1402,37,Male,Engineering,21,23.6,5.9,3,0,3,2.6,16.4,4,15,1,Campus,Full-Time,Positive,1
1403,38,Male,Operations,51,22.1,7.8,3,1,2,2.1,6.9,2,22,3,Referral,Full-Time,Positive,1
1404,31,Male,Sales,87,24.9,9.5,1,0,2,3.8,4.1,7,14,4,Campus,Full-Time,Positive,0
1405,35,Male,Engineering,87,26.7,2.4,3,0,1,4.1,18.0,5,12,4,LinkedIn,Full-Time,Negative,0
1406,40,Female,Engineering,24,26.4,2.1,3,1,3,4.0,18.4,1,27,4,LinkedIn,Part-Time,Negative,1
1407,23,Male,Operations,87,21.4,4.7,4,0,2,3.7,3.4,1,11,2,Job Board,Full-Time,Negative,0
1408,27,Male,Engineering,107,28.8,2.1,2,0,4,4.9,21.0,5,8,5,Job Board,Part-Time,Negative,1
1409,49,Female,Operations,27,17.6,9.8,2,0,2,3.4,11.5,5,10,1,Campus,Full-Time,Positive,0
1410,34,Male,Marketing,4,16.9,4.8,1,0,4,4.6,20.2,0,10,1,LinkedIn,Full-Time,Negative,0
1411,43,Female,Operations,115,27.3,5.8,3,1,2,3.9,18.0,5,17,1,LinkedIn,Full-Time,Positive,1
1412,42,Male,Operations,63,20.7,3.0,3,0,2,2.3,20.1,4,20,5,Referral,Full-Time,Negative,0
1413,41,Male,Operations,93,22.9,5.0,2,0,1,4.4,18.8,7,4,1,Campus,Intern,Neutral,1
